district_id,district_name,ac_id,ac_name,ps_id,ps_name,doc_type,source_url,local_path,status,error
1,COOCHBEHAR,1,Mekliganj,6,Alokjhari Netaji Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part6.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part6.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,7,Uttar Hemkumari Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p7.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p7.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,7,Uttar Hemkumari Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part7.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part7.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,8,Boknabandha Aided Primary School (First Phase),mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p8.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p8.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,8,Boknabandha Aided Primary School (First Phase),asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part8.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part8.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,9,139 Boknabandha Sukanta S.S.K.,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part9.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part9.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,6,Alokjhari Netaji Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p6.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p6.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,3,142 Kamat Changrabandha Fifth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p3.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p3.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,4,Vivekananda S. S. K,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p4.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p4.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,10,Shoulmari First Phase Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p10.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p10.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,10,Shoulmari First Phase Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part10.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part10.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,11,183 Shoulmari Netaji Subhas M. S. K.,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part11.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part11.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,12,Shoulmari High School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part12.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part12.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,13,Prasadiram Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part13.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part13.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,11,183 Shoulmari Netaji Subhas M. S. K.,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p11.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p11.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,14,Sarohati New Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part14.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part14.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,15,Kamalananda Giri Fourth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part15.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part15.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,14,Sarohati New Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p14.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p14.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,9,139 Boknabandha Sukanta S.S.K.,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p9.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p9.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,12,Shoulmari High School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p12.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p12.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,1,Chhat Dhulia Baldiahati Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p1.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p1.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,17,174 Dhulia Khalisa Shishu Shiksha Kendra,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part17.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part17.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,17,174 Dhulia Khalisa Shishu Shiksha Kendra,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p17.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p17.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,13,Prasadiram Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p13.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p13.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,18,Dhulia Hat A. P. School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part18.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part18.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,19,Umakanta Shishu Vidyapith,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part19.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part19.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,20,Uchalpukuri Krishak Udyog High School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part20.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part20.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,20,Uchalpukuri Krishak Udyog High School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p20.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p20.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,15,Kamalananda Giri Fourth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p15.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p15.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,21,Chhat Jamaldah Golapchand Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part21.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part21.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,18,Dhulia Hat A. P. School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p18.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p18.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,22,Dhulia Khalisa First Phase Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part22.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part22.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,21,Chhat Jamaldah Golapchand Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p21.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p21.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,19,Umakanta Shishu Vidyapith,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p19.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p19.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,24,Dhulia Baldiahati I. C. D. S. Centre,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part24.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part24.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,16,168 Dhulia Baldiahati Karjipara 5th Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p16.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p16.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,25,Chhat Dhulia Ramsundar S. C. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part25.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part25.pdf,failed,HTTP Error 503: Service Unavailable
1,COOCHBEHAR,1,Mekliganj,22,Dhulia Khalisa First Phase Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p22.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p22.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,26,Chhat Dhulia Ramsundar S. C. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part26.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part26.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,24,Dhulia Baldiahati I. C. D. S. Centre,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p24.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p24.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,27,Shaltali Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part27.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part27.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,23,Dhulia Baldiahati Fourth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p23.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p23.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,16,168 Dhulia Baldiahati Karjipara 5th Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part16.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part16.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,28,177 Dhulia Khalisa S. S. K,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part28.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part28.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,29,Uchalpukuri 3 No. Fourth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part29.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part29.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,23,Dhulia Baldiahati Fourth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part23.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part23.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,30,Uchalpukuri Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part30.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part30.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,26,Chhat Dhulia Ramsundar S. C. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p26.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p26.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,31,Uchalpukuri Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part31.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part31.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,30,Uchalpukuri Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p30.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p30.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,32,Uchalpukuri 2 No. S. C. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part32.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part32.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,25,Chhat Dhulia Ramsundar S. C. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p25.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p25.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,27,Shaltali Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p27.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p27.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,33,Uchalpukuri 1No. Special Cadre Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part33.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part33.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,34,Charcharabari Fourth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part34.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part34.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,33,Uchalpukuri 1No. Special Cadre Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p33.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p33.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,35,Dhulia Uchalpukuri Fifth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part35.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part35.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,28,177 Dhulia Khalisa S. S. K,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p28.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p28.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,31,Uchalpukuri Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p31.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p31.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,36,Kalia Memorial S. P. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part36.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part36.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,29,Uchalpukuri 3 No. Fourth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p29.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p29.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,37,Balasir Ghat Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part37.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part37.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,38,Balasir Ghat Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part38.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part38.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,35,Dhulia Uchalpukuri Fifth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p35.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p35.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,39,Haranath Fourth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part39.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part39.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,36,Kalia Memorial S. P. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p36.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p36.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,40,Patchhara Gopalpur C. S. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part40.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part40.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,34,Charcharabari Fourth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p34.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p34.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,32,Uchalpukuri 2 No. S. C. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p32.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p32.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,41,Thunkirjhar Govt. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part41.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part41.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,42,Thunkirjhar Govt. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part42.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part42.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,40,Patchhara Gopalpur C. S. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p40.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p40.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,43,Kharija Gopalpur Fifth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part43.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part43.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,37,Balasir Ghat Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p37.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p37.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,44,Kharija Jamaldah First Phase Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part44.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part44.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,38,Balasir Ghat Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p38.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p38.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,45,Kharija Jamaldah First Phase Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part45.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part45.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,42,Thunkirjhar Govt. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p42.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p42.pdf,downloaded,
